吖笨	100	aaban
丫叉	100	aacaa
丫杈	100	aacaa
椏杈	100	aacaa
吖嗪	100	aaceon
吖啶	100	aading
吖嗱	100	aalaa
吖嘛	100	aamaa
吖嗱	100	aanaa
鴉片	100	aapin
丫頭	100	aatau
丫鬟	100	aawaan
丫烏	100	aawu
鴉烏	100	aawu
啞巴	100	aabaa
啞點	100	aadim
啞鼓	100	aagu
啞口	100	aahau
啞人	100	aajan
啞語	100	aajyu
啞劇	100	aakek
啞鈴	100	aaling
啞佬	100	aalou
啞謎	100	aamai
啞婆	100	aapo
啞色	100	aasik
啞仔	100	aazai
阿爸	100	aabaa
阿伯	100	aabaak
亞跛	100	aabai
阿跛	100	aabai
阿崩	100	aabang
阿便	100	aabin
阿炳	100	aabing
呀布	100	aabou
阿布	100	aabou
亞差	100	aacaa
阿叉	100	aacaa
阿差	100	aacaa
阿燦	100	aacaan
阿大	100	aadaai
阿竇	100	aadau
阿爹	100	aade
阿丁	100	aading
阿頂	100	aading
阿飛	100	aafei
阿福	100	aafuk
啊哥	100	aago
阿哥	100	aago
亞姑	100	aagu
阿姑	100	aagu
阿公	100	aagung
亞軍	100	aagwan
啊吓	100	aahaa
阿一	100	aajat
亞爺	100	aaje
阿爺	100	aaje
亞裔	100	aajeoi
亞姨	100	aaji
阿姨	100	aaji
阿二	100	aaji
亞鉛	100	aajyun
阿妗	100	aakam
阿給	100	aakap
阿舅	100	aakau
亞孻	100	aalaai
阿孻	100	aalaai
阿麗	100	aalai
阿媽	100	aamaa
亞嫲	100	aamaa
亞嬤	100	aamaa
阿嫲	100	aamaa
阿曼	100	aamaan
亞貓	100	aamaau
阿盟	100	aamang
亞茂	100	aamau
阿茂	100	aamau
阿母	100	aamou
阿毛	100	aamou
亞妹	100	aamui
阿妹	100	aamui
阿們	100	aamun
阿門	100	aamun
阿奶	100	aanaai
阿難	100	aanaan
啊你	100	aanei
阿女	100	aaneoi
亞奀	100	aangan
阿飄	100	aapiu
阿婆	100	aapo
阿三	100	aasaam
阿生	100	aasaang
亞撒	100	aasaat
阿嬸	100	aasam
阿蛇	100	aase
阿四	100	aasei
阿水	100	aaseoi
亞視	100	aasi
阿嬋	100	aasim
阿星	100	aasing
亞聖	100	aasing
亞嫂	100	aasou
阿嫂	100	aasou
亞叔	100	aasuk
阿叔	100	aasuk
阿太	100	aataai
亞太	100	aataai
阿頭	100	aatau
掗位	100	aawai
亞仔	100	aazai
阿仔	100	aazai
亞洲	100	aazau
阿姐	100	aaze
阿豬	100	aazyu
呀爸	100	aabaa
呀嘛	100	aamaa
啊嘛	100	aamaa
掗拃	100	aazaa
𦜖䐱	100	aazaa
哎吖	100	aaiaa
哎呀	100	aaiaa
唉唉	100	aaiaai
挨憑	100	aaibeng
挨邊	100	aaibin
挨擦	100	aaicaat
挨次	100	aaici
埃居	100	aaigeoi
挨個	100	aaigo
唉吔	100	aaijaa
哎呦	100	aaijau
哎喲	100	aaijo
挨近	100	aaikan
挨晚	100	aaimaan
挨門	100	aaimun
挨屏	100	aaipeng
挨拼	100	aaipeng
挨𩩍	100	aaipeng
挨踢	100	aaitek
挨話	100	aaiwaa
挨擠	100	aaizai
唉姐	100	aaize
挨住	100	aaizyu
嗌交	100	aaigaau
隘谷	100	aaiguk
嗌嘢	100	aaije
嗌名	100	aaimeng
嗌你	100	aainei
嗌霎	100	aaisaap
嗌數	100	aaisou
嗌痛	100	aaitung
握別	100	aakbit
厄境	100	aakging
呃逆	100	aakjik
握權	100	aakkyun
握力	100	aaklik
厄難	100	aaknaan
呃晒	100	aaksaai
握手	100	aaksau
厄運	100	aakwan
扼制	100	aakzai
握住	100	aakzyu
啱用	100	aamjung
啱使	100	aamsai
啱身	100	aamsan
啱數	100	aamsou
晏班	100	aanbaan
晏駕	100	aangaa
晏覺	100	aangaau
晏嬰	100	aanjing
晏晝	100	aanzau
晏畫	100	aanzau
晏子	100	aanzi
罌粟	100	aangsuk
鴨店	100	aapdim
鴨記	100	aapgei
鴨叫	100	aapgiu
鴨殻	100	aaphok
鴨血	100	aaphyut
鴨絨	100	aapjung
鴨脷	100	aaplei
鴨苗	100	aapmiu
鴨毛	100	aapmou
鴨乸	100	aapnaa
鴨片	100	aappin
鴨朴	100	aappok
鴨腎	100	aapsan
押韻	100	aapwan
鴨仔	100	aapzai
鴨胗	100	aapzan
鴨洲	100	aapzau
鴨子	100	aapzi
鴨掌	100	aapzoeng
壓板	100	aatbaan
壓迫	100	aatbik
壓寶	100	aatbou
押車	100	aatce
壓場	100	aatcoeng
壓低	100	aatdai
壓底	100	aatdai
壓碇	100	aatdeng
押當	100	aatdong
壓倒	100	aatdou
壓伏	100	aatfuk
押款	100	aatfun
壓價	100	aatgaa
押解	100	aatgaai
押金	100	aatgam
壓緊	100	aatgan
壓驚	100	aatging
壓境	100	aatging
押櫃	100	aatgwaai
押後	100	aathau
押號	100	aathou
壓抑	100	aatjik
遏抑	100	aatjik
押獄	100	aatjuk
猰貐	100	aatjyu
壓力	100	aatlik
壓埋	100	aatmaai
壓敏	100	aatman
壓破	100	aatpo
壓歲	100	aatseoi
壓縮	100	aatsuk
押送	100	aatsung
壓壞	100	aatwaai
壓韻	100	aatwan
押韻	100	aatwan
壓榨	100	aatzaa
壓擠	100	aatzai
壓制	100	aatzai
遏制	100	aatzai
遏止	100	aatzi
押租	100	aatzou
壓軸	100	aatzuk
押注	100	aatzyu
搲痕	100	aauhan
抓撈	100	aaulou
拗頭	100	aautau
嗷嗚	100	aauwu
拗柴	100	aaucaai
拗薑	100	aaugoeng
拗口	100	aauhau
拗軨	100	aauling
拗斷	100	aautyun
拗彎	100	aauwaan
拗橫	100	aauwaang
抝柴	100	aaucaai
詏交	100	aaugaau
拗頸	100	aaugeng
詏頸	100	aaugeng
拗撬	100	aaugiu
詏撬	100	aaugiu
坳陷	100	aauhaam
拗陷	100	aauhaam
詏口	100	aauhau
拗氣	100	aauhei
詏氣	100	aauhei
拗實	100	aausat
拗數	100	aausou
詏數	100	aausou
拗軨	100	aauling
哎吖	100	aijaa
哎呀	100	aijaa
哎唷	100	aijo
矮躉	100	aidan
矮櫈	100	aidang
矮化	100	aifaa
矮瓜	100	aigwaa
矮茄	100	aike
矮鹿	100	ailuk
矮門	100	aimun
矮細	100	aisai
矮小	100	aisiu
矮仔	100	aizai
縊頸	100	aigeng
曀焗	100	aiguk
曀熱	100	aijit
翳悶	100	aimun
翳眼	100	aingaan
縊殺	100	aisaat
縊死	100	aisei
翳滯	100	aizai
扼要	100	akjiu
扼殺	100	aksaat
扼實	100	aksat
握實	100	aksat
扼守	100	aksau
握手	100	aksau
厄運	100	akwan
鵪鶉	100	amceon
諳練	100	amlin
奄列	100	amlit
庵堂	100	amtong
黯然	100	amjin
揞脈	100	ammak
暗啞	100	amaa
暗暗	100	amam
暗病	100	ambeng
暗標	100	ambiu
暗斜	100	amce
暗娼	100	amcoeng
暗瘡	100	amcong
暗藏	100	amcong
暗處	100	amcyu
暗串	100	amcyun
暗寸	100	amcyun
暗淡	100	amdaam
黯淡	100	amdaam
暗地	100	amdei
暗道	100	amdou
暗花	100	amfaa
暗格	100	amgaak
暗經	100	amging
暗徑	100	amging
暗角	100	amgok
暗黑	100	amhak
暗合	100	amhap
暗器	100	amhei
暗河	100	amho
暗害	100	amhoi
暗號	100	amhou
暗影	100	amjing
暗語	100	amjyu
暗喻	100	amjyu
暗坎	100	amkaan
暗簡	100	amkaan
暗渠	100	amkeoi
暗虧	100	amkwai
暗鷺	100	amlou
暗戀	100	amlyun
暗網	100	ammong
暗昧	100	ammui
暗盤	100	ampun
暗殺	100	amsaat
暗事	100	amsi
暗示	100	amsi
暗線	100	amsin
暗星	100	amsing
暗笑	100	amsiu
暗鎖	100	amso
暗傷	100	amsoeng
暗箱	100	amsoeng
暗爽	100	amsong
暗算	100	amsyun
暗探	100	amtaam
暗灘	100	amtaan
暗滯	100	amzai
暗疾	100	amzat
暗井	100	amzeng
暗自	100	amzi
暗箭	100	amzin
暗礁	100	amziu
暗中	100	amzung
暗轉	100	amzyun
鶯鳥	100	angniu
哽耳	100	angji
哽心	100	angsam
噏耷	100	apdap
罨耷	100	apdap
噏下	100	aphaa
噏撈	100	aplou
罨汁	100	apzap
醃臢	100	apzap
歐裔	100	aujeoi
歐陽	100	aujoeng
歐元	100	aujyun
歐羅	100	aulo
歐盟	100	aumang
歐美	100	aumei
歐姆	100	aumou
歐西	100	ausai
歐洲	100	auzau
毆打	100	audaa
毆鬥	100	audau
嘔電	100	audin
嘔氣	100	auhei
嘔血	100	auhyut
嘔完	100	aujyun
嘔晒	100	ausaai
嘔心	100	ausam
嘔死	100	ausei
嘔吐	100	autou
毆跛	100	aubai
熰火	100	aufo
慪氣	100	auhei
漚雨	100	aujyu
漚霉	100	aumui
漚仔	100	auzai
巴敗	100	baabaai
巴閉	100	baabai
巴塞	100	baacoi
巴松	100	baacung
巴打	100	baadaa
爸打	100	baadaa
巴膠	100	baagaau
鈀金	100	baagam
巴結	100	baagit
疤痕	100	baahan
䰾魚	100	baajyu
巴辣	100	baalaat
巴黎	100	baalai
巴林	100	baalam
巴厘	100	baalei
巴叻	100	baalek
芭樂	100	baalok
吧女	100	baaneoi
巴西	100	baasai
巴絲	100	baasi
巴士	100	baasi
巴仙	100	baasin
吧檯	100	baatoi
巴塘	100	baatong
巴喳	100	baazaa
巴揸	100	baazaa
巴渣	100	baazaa
巴扎	100	baazaat
巴唧	100	baazik
芭蕉	100	baaziu
巴掌	100	baazoeng
把握	100	baaak
㞎㞎	100	baabaa
把柄	100	baabeng
把春	100	baaceon
把持	100	baaci
把火	100	baafo
把風	100	baafung
把關	100	baagwaan
把鬼	100	baagwai
把口	100	baahau
把戲	100	baahei
罷啦	100	baalaa
罷喇	100	baalaa
把撚	100	baalan
把脈	100	baamak
把炮	100	baapaau
把屁	100	baapei
把勢	100	baasai
靶心	100	baasam
把守	100	baasau
把手	100	baasau
把屎	100	baasi
靶船	100	baasyun
把舦	100	baataai
把軚	100	baataai
把舵	100	baato
把托	100	baatok
把穩	100	baawan
靶子	100	baazi
靶紙	100	baazi
霸道	100	baadou
霸氣	100	baahei
霸權	100	baakyun
把撛	100	baaleon
霸凌	100	baaling
霸掗	100	baangaa
霸𦜖	100	baangaa
覇位	100	baawai
霸位	100	baawai
霸王	100	baawong
霸佔	100	baazim
霸主	100	baazyu
爸爸	100	baabaa
罷斥	100	baacik
罷課	100	baafo
罷教	100	baagaau
罷官	100	baagun
罷工	100	baagung
罷學	100	baahok
罷休	100	baajau
罷了	100	baaliu
罷買	100	baamaai
罷免	100	baamin
罷駛	100	baasai
罷手	100	baasau
罷市	100	baasi
罷就	100	baazau
罷黜	100	baazyut
拜拜	100	baaibaai
掰扯	100	baaice
掰彎	100	baaiwaan
擺佈	100	baaibou
擺設	100	baaicit
擺彩	100	baaicoi
擺堆	100	baaideoi
擺定	100	baaiding
擺檔	100	baaidong
擺蕩	100	baaidong
擺動	100	baaidung
擺晃	100	baaifong
擺放	100	baaifong
擺款	100	baaifun
擺街	100	baaigaai
擺供	100	baaigung
擺柳	100	baailau
擺列	100	baailit
擺賣	100	baaimaai
擺尾	100	baaimei
擺明	100	baaiming
擺門	100	baaimun
擺平	100	baaiping
擺譜	100	baaipou
擺線	100	baaisin
擺脫	100	baaityut
擺橫	100	baaiwaang
擺位	100	baaiwai
擺祭	100	baaizai
擺陣	100	baaizan
擺酒	100	baaizau
擺鐘	100	baaizung
拜別	100	baaibit
拜懺	100	baaicaam
拜墊	100	baaidin
拜讀	100	baaiduk
拜訪	100	baaifong
拜服	100	baaifuk
拜金	100	baaigam
拜見	100	baaigin
拜候	100	baaihau
拜廟	100	baaimiu
拜望	100	baaimong
拜年	100	baainin
拜案	100	baaion
拜山	100	baaisaan
拜神	100	baaisan
拜壽	100	baaisau
拜夀	100	baaisau
拜師	100	baaisi
拜帖	100	baaitip
拜檯	100	baaitoi
拜託	100	baaitok
拜堂	100	baaitong
拜會	100	baaiwui
拜祭	100	baaizai
拜氈	100	baaizin
敗北	100	baaibak
敗筆	100	baaibat
敗兵	100	baaibing
敗德	100	baaidak
敗家	100	baaigaa
敗軍	100	baaigwan
敗光	100	baaigwong
敗血	100	baaihyut
憊賴	100	baailaai
敗類	100	baaileoi
敗露	100	baailou
敗絮	100	baaiseoi
敗訴	100	baaisou
敗選	100	baaisyun
敗退	100	baaiteoi
敗壞	100	baaiwaai
敗陣	100	baaizan
敗走	100	baaizau
敗仗	100	baaizoeng
敗將	100	baaizoeng
啪紐	100	baaknau
啪鈕	100	baaknau
廹鈕	100	baaknau
迫鈕	100	baaknau
伯伯	100	baakbaak
百般	100	baakbun
百搭	100	baakdaap
百貨	100	baakfo
伯父	100	baakfu
百佳	100	baakgaai
伯公	100	baakgung
百果	100	baakgwo
百合	100	baakhap
柏油	100	baakjau
伯友	100	baakjau
伯有	100	baakjau
伯爺	100	baakje
百厭	100	baakjim
百越	100	baakjyut
伯樂	100	baaklok
伯勞	100	baaklou
百萬	100	baakmaan
百忙	100	baakmong
伯母	100	baakmou
百冇	100	baakmou
伯顏	100	baakngaan
伯娘	100	baaknoeng
伯婆	100	baakpo
百事	100	baaksi
百姓	100	baaksing
伯叔	100	baaksuk
伯爵	100	baakzoek
百足	100	baakzuk
白翳	100	baakai
白白	100	baakbaak
白板	100	baakbaan
白表	100	baakbiu
白茶	100	baakcaa
白車	100	baakce
白癡	100	baakci
白灼	100	baakcoek
白焯	100	baakcoek
白鯧	100	baakcoeng
白菜	100	baakcoi
白搭	100	baakdaap
白洞	100	baakdung
白礬	100	baakfaan
白飯	100	baakfaan
白費	100	baakfai
白粉	100	baakfan
白佛	100	baakfat
白匪	100	baakfei
白虎	100	baakfu
白灰	100	baakfui
白揀	100	baakgaan
白鴿	100	baakgaap
帛金	100	baakgam
白金	100	baakgam
鉑金	100	baakgam
白鍵	100	baakgin
白鋼	100	baakgong
白鸛	100	baakgun
白宮	100	baakgung
白鬼	100	baakgwai
白軍	100	baakgwan
白骨	100	baakgwat
白果	100	baakgwo
白過	100	baakgwo
白鷳	100	baakhaan
白喫	100	baakhek
白鶴	100	baakhok
白鵠	100	baakhuk
白人	100	baakjan
白日	100	baakjat
白油	100	baakjau
白羊	100	baakjoeng
白肉	100	baakjuk
白卡	100	baakkaat
白咭	100	baakkaat
白區	100	baakkeoi
白欖	100	baaklaam
白立	100	baaklaap
白臘	100	baaklaap
白蠟	100	baaklaap
白鑞	100	baaklaap
白鱲	100	baaklaap
白𩶘	100	baaklaap
帛琉	100	baaklau
白痢	100	baaklei
白領	100	baakleng
白磷	100	baakleon
白撈	100	baaklou
白露	100	baaklou
白米	100	baakmai
白煤	100	baakmui
白眼	100	baakngaan
白蟻	100	baakngai
白牛	100	baakngau
白俄	100	baakngo
白堊	100	baakok
白砒	100	baakpei
白票	100	baakpiu
白嘥	100	baaksaai
白手	100	baaksau
白事	100	baaksi
白皙	100	baaksik
白色	100	baaksik
白蝕	100	baaksik
白食	100	baaksik
白鱔	100	baaksin
白頭	100	baaktau
白天	100	baaktin
白托	100	baaktok
白湯	100	baaktong
白糖	100	baaktong
白桃	100	baaktou
白兔	100	baaktou
白陶	100	baaktou
白屋	100	baakuk
帛畫	100	baakwaa
白話	100	baakwaa
白滑	100	baakwaat
白雲	100	baakwan
白咋	100	baakzaa
白蚱	100	baakzaa
白鮓	100	baakzaa
白澤	100	baakzaak
白汁	100	baakzap
白酒	100	baakzau
白晝	100	baakzau
白淨	100	baakzeng
白紙	100	baakzi
白字	100	baakzi
白杖	100	baakzoeng
白撞	100	baakzong
白做	100	baakzou
白粥	100	baakzuk
白住	100	baakzyu
斑白	100	baanbaak
班白	100	baanbaak
頒白	100	baanbaak
斑鱉	100	baanbit
班別	100	baanbit
班駁	100	baanbok
頒佈	100	baanbou
頒布	100	baanbou
班輩	100	baanbui
班次	100	baanci
頒賜	100	baanci
班戳	100	baancoek
班草	100	baancou
班底	100	baandai
班頂	100	baandeng
斑點	100	baandim
班導	100	baandou
班花	100	baanfaa
頒發	100	baanfaat
班房	100	baanfong
班機	100	baangei
班固	100	baangu
斑鶲	100	baanjung
班級	100	baankap
斑鳩	100	baankau
班期	100	baankei
班戟	100	baankik
斑斕	100	baanlaan
斑讕	100	baanlaan
斑鱧	100	baanlai
斑驢	100	baanleoi
斑羚	100	baanling
斑鷺	100	baanlou
斑馬	100	baanmaa
班馬	100	baanmaa
斑紋	100	baanman
斑剝	100	baanmok
斑腩	100	baannaam
斑岩	100	baanngaam
癍痧	100	baansaa
班衫	100	baansaam
班什	100	baansap
頒授	100	baansau
班水	100	baanseoi
班線	100	baansin
班相	100	baansoeng
頒賞	100	baansoeng
斑禿	100	baantuk
班會	100	baanwui
班際	100	baanzai
頒贈	100	baanzang
扳指	100	baanzi
班子	100	baanzi
班長	100	baanzoeng
頒獎	100	baanzoeng
班主	100	baanzyu
板壁	100	baanbik
版本	100	baanbun
板擦	100	baancaat
板刷	100	baancaat
版次	100	baanci
板凳	100	baandang
板塊	100	baanfaai
板斧	100	baanfu
扳機	100	baangei
板頸	100	baangeng
版刻	100	baanhak
板油	100	baanjau
板菸	100	baanjin
板球	100	baankau
版權	100	baankyun
板栗	100	baanleot
版面	100	baanmin
板岩	100	baanngaam
扳手	100	baansau
版稅	100	baanseoi
版式	100	baansik
板書	100	baansyu
板頭	100	baantau
版圖	100	baantou
版畫	100	baanwaa
板胡	100	baanwu
板仔	100	baanzai
板滯	100	baanzai
扳子	100	baanzi
板子	100	baanzi
板障	100	baanzoeng
板樁	100	baanzong
版築	100	baanzuk
版主	100	baanzyu
板磚	100	baanzyun
辦報	100	baanbou
扮串	100	baancyun
辦法	100	baanfaat
扮瞓	100	baanfan
辦貨	100	baanfo
辦館	100	baangun
扮工	100	baangung
辦公	100	baangung
扮蟹	100	baanhaai
辦學	100	baanhok
扮豪	100	baanhou
扮酷	100	baanhuk
扮嘢	100	baanje
扮演	100	baanjin
辦理	100	baanlei
扮靚	100	baanleng
扮懵	100	baanmung
辦案	100	baanon
辦事	100	baansi
扮傻	100	baanso
扮相	100	baansoeng
扮裝	100	baanzong
八步	100	baatbou
八沖	100	baatcung
八大	100	baatdaai
八苦	100	baatfu
八哥	100	baatgo
八角	100	baatgok
八綱	100	baatgong
八公	100	baatgung
八卦	100	baatgwaa
八鄉	100	baathoeng
八開	100	baathoi
八號	100	baathou
八音	100	baatjam
八月	100	baatjyut
八強	100	baatkoeng
八老	100	baatlou
八妹	100	baatmui
八婆	100	baatpo
八仙	100	baatsin
八疸	100	baattaan
八珍	100	baatzan
八字	100	baatzi
包辦	100	baaubaan
包庇	100	baaubei
包保	100	baaubou
包產	100	baaucaan
包抄	100	baaucaau
包層	100	baaucang
包車	100	baauce
包場	100	baaucoeng
包菜	100	baaucoi
包底	100	baaudai
胞弟	100	baaudai
包揼	100	baaudap
包荒	100	baaufong
包袱	100	baaufuk
包膠	100	baaugaau
包金	100	baaugam
包巾	100	baaugan
包機	100	baaugei
苞穀	100	baauguk
包公	100	baaugung
包裹	100	baaugwo
包涵	100	baauhaam
包含	100	baauham
包起	100	baauhei
胞兄	100	baauhing
包衣	100	baauji
胞衣	100	baauji
包爾	100	baauji
包養	100	baaujoeng
包容	100	baaujung
鮑魚	100	baaujyu
包括	100	baaukut
包攬	100	baaulaam
包茅	100	baaumaau
苞米	100	baaumai
包尾	100	baaumei
胞妹	100	baaumui
包皮	100	baaupei
包被	100	baaupei
包票	100	baaupiu
鮑甫	100	baaupou
包賠	100	baaupui
包使	100	baausai
包廂	100	baausoeng
包數	100	baausou
苞粟	100	baausuk
包書	100	baausyu
包探	100	baautaam
包頭	100	baautau
包艇	100	baauteng
包退	100	baauteoi
包檯	100	baautoi
包圍	100	baauwai
包換	100	baauwun
包活	100	baauwut
包紮	100	baauzaat
胞姐	100	baauze
包子	100	baauzi
胞姊	100	baauzi
胞子	100	baauzi
包剿	100	baauziu
胞漿	100	baauzoeng
包裝	100	baauzong
包租	100	baauzou
包種	100	baauzung
包住	100	baauzyu
飽嗝	100	baaugaak
飽學	100	baauhok
飽滿	100	baaumun
飽暖	100	baaunyun
飽晒	100	baausaai
飽受	100	baausau
飽死	100	baausei
飽嘗	100	baausoeng
飽肚	100	baautou
飽和	100	baauwo
飽綻	100	baauzaan
爆標	100	baaubiu
爆表	100	baaubiu
爆錶	100	baaubiu
爆磅	100	baaubong
爆煲	100	baaubou
㿺㿭	100	baaucaak
爆㿭	100	baaucaak
爆坼	100	baaucaak
爆拆	100	baaucaak
爆擦	100	baaucaat
爆場	100	baaucoeng
爆瘡	100	baaucong
爆艙	100	baaucong
爆廠	100	baaucong
爆粗	100	baaucou
爆燈	100	baaudang
爆發	100	baaufaat
爆肺	100	baaufai
爆房	100	baaufong
爆格	100	baaugaak
爆甲	100	baaugaap
爆偈	100	baaugai
爆機	100	baaugei
爆鏡	100	baaugeng
爆肝	100	baaugon
爆缸	100	baaugong
爆管	100	baaugun
爆香	100	baauhoeng
爆紅	100	baauhung
爆音	100	baaujam
爆疫	100	baaujik
爆籃	100	baaulaam
爆冷	100	baaulaang
爆林	100	baaulam
爆雷	100	baauleoi
爆裂	100	baaulit
爆料	100	baauliu
爆咪	100	baaumai
爆門	100	baaumun
爆滿	100	baaumun
爆牙	100	baaungaa
爆芽	100	baaungaa
爆棚	100	baaupaang
爆破	100	baaupo
爆山	100	baausaan
爆石	100	baausek
爆聲	100	baauseng
爆屎	100	baausi
爆線	100	baausin
爆星	100	baausing
爆竊	100	baausit
爆笑	100	baausiu
爆數	100	baausou
爆呔	100	baautaai
爆頭	100	baautau
爆肚	100	baautou
爆鑊	100	baauwok
爆炸	100	baauzaa
爆震	100	baauzan
爆樽	100	baauzeon
爆漿	100	baauzoeng
爆鐘	100	baauzung
鮑耶	100	baauje
齙牙	100	baaungaa
跛腳	100	baigoek
跛手	100	baisau
跛子	100	baizi
蔽翳	100	baiai
閉翳	100	baiai
蔽芾	100	baifai
閉結	100	baigit
閉館	100	baigun
閉恭	100	baigung
閉氣	100	baihei
閉幕	100	baimok
閉尿	100	bainiu
蔽塞	100	baisak
閉塞	100	baisak
閉上	100	baisoeng
閉會	100	baiwui
閉集	100	baizaap
弊病	100	baibeng
弊煲	100	baibou
弊處	100	baicyu
弊端	100	baidyun
敝國	100	baigwok
陛下	100	baihaa
弊啦	100	bailaa
弊喇	100	bailaa
𡃇喇	100	bailaa
弊嘞	100	bailaak
敝履	100	bailei
斃命	100	baiming
敝司	100	baisi
幣值	100	baizik
弊在	100	baizoi
北歐	100	bakau
北鼻	100	bakbei
北邊	100	bakbin
北便	100	bakbin
北坡	100	bakbo
北帝	100	bakdai
北斗	100	bakdau
北非	100	bakfei
北方	100	bakfong
北風	100	bakfung
北極	100	bakgik
北京	100	bakging
北疆	100	bakgoeng
北角	100	bakgok
北姑	100	bakgu
北菇	100	bakgu
北行	100	bakhang
北杏	100	bakhang
北海	100	bakhoi
北韓	100	bakhon
北燕	100	bakjin
北約	100	bakjoek
北越	100	bakjyut
北芪	100	bakkei
北區	100	bakkeoi
北鷚	100	baklau
北佬	100	baklou
北美	100	bakmei
北面	100	bakmin
北妹	100	bakmui
北愛	100	bakoi
北票	100	bakpiu
北水	100	bakseoi
北上	100	baksoeng
北嫂	100	baksou
北屯	100	baktyun
北緯	100	bakwai
泵把	100	bambaa
泵機	100	bamgei
賓賓	100	banban
奔波	100	banbo
奔馳	100	banci
賓詞	100	banci
繽紛	100	banfan
奔放	100	banfong
奔赴	100	banfu
賓館	100	bangun
賓果	100	bangwo
賓客	100	banhaak
賓語	100	banjyu
檳榔	100	banlong
賓佬	100	banlou
奔馬	100	banmaa
奔忙	100	banmong
賓妹	100	banmui
奔跑	100	banpaau
賓婆	100	banpo
檳城	100	bansing
奔喪	100	bansong
奔襲	100	banzaap
賓周	100	banzau
賓州	100	banzau
賓舟	100	banzau
奔走	100	banzau
賓治	100	banzi
賓主	100	banzyu
稟報	100	banbou
品茶	100	bancaa
品詞	100	banci
品德	100	bandak
稟賦	100	banfu
品格	100	bangaak
品鑒	100	bangaam
稟告	100	bangou
品系	100	banhai
品行	100	banhang
品議	100	banji
品級	100	bankap
品流	100	banlau
品貌	100	banmaau
品味	100	banmei
品茗	100	banming
品牌	100	banpaai
品評	100	banping
稟神	100	bansan
品性	100	bansing
稟性	100	bansing
稟承	100	bansing
品嘗	100	bansoeng
品嚐	100	bansoeng
品脫	100	bantyut
品質	100	banzat
品種	100	banzung
擯辮	100	banbin
鬢辮	100	banbin
鬢邊	100	banbin
殯車	100	bance
擯除	100	banceoi
嬪妃	100	banfei
鬢腳	100	bangoek
鬢角	100	bangok
擯棄	100	banhei
殯儀	100	banji
臏刑	100	banjing
殯殮	100	banlim
鬢毛	100	banmou
儐相	100	bansoeng
殯葬	100	banzong
笨柒	100	bancat
笨蛋	100	bandaan
笨鈍	100	bandeon
笨雞	100	bangai
笨閪	100	banhai
笨撚	100	banlan
笨實	100	bansat
笨蔗	100	banze
